# level_assignment log_likelihood tiebreaker ID
545 -2.429062780828151517e+03 6.386461664680820327e-01 3
529 -2.433031915619585106e+03 5.437177157489827550e-01 4
526 -2.433155995542302662e+03 9.792948090509012715e-02 4
543 -2.429719867017565775e+03 6.080707128768643166e-01 1
548 -2.427572204476935440e+03 4.196156394743491558e-01 3
543 -2.429939247437249833e+03 6.480017829622251035e-01 1
544 -2.429087602322591920e+03 4.366450431556594403e-01 2
546 -2.428542873725167738e+03 2.952336968674200701e-01 2
546 -2.428468007295507959e+03 1.700670827662089379e-01 2
528 -2.433229844571672402e+03 4.529864998959631794e-01 0
546 -2.428669694535842609e+03 7.949870292830948371e-01 2
543 -2.429058831997889683e+03 8.564719384101628918e-01 3
546 -2.428176870400988264e+03 9.204254413553067948e-01 3
535 -2.431077226771447386e+03 1.494634050361720590e-02 1
527 -2.433121389920685033e+03 3.582217937744536784e-01 0
524 -2.434072002481124855e+03 6.094619792264569513e-01 4
545 -2.428665322670624391e+03 9.916548701570748747e-02 2
519 -2.434996152686752794e+03 3.037260170081091948e-01 4
543 -2.429887457544234621e+03 5.789601578935830162e-01 1
543 -2.428431585496622120e+03 8.229196651988273103e-01 2
548 -2.427111026115769619e+03 2.557567348557516218e-01 3
526 -2.433651883224583798e+03 4.190220703906604172e-01 0
544 -2.429402927928493682e+03 1.578157725764528230e-01 1
545 -2.429155134788473333e+03 7.451171885956958674e-01 1
545 -2.429109363229121300e+03 3.428818546533101141e-01 2
526 -2.433564133644681078e+03 8.104939281868877021e-01 4
545 -2.428074125593584540e+03 7.045762128737134145e-01 3
525 -2.433529767699283184e+03 2.951912985107982834e-01 4
548 -2.427581279614829782e+03 3.779964543434068958e-01 3
527 -2.433453140679916032e+03 4.143115201861720109e-01 0
544 -2.429445097453057315e+03 7.703108122613059328e-01 2
525 -2.433882948750613650e+03 6.133191173415442066e-01 0
545 -2.428933162463123608e+03 9.733763972064035652e-02 2
523 -2.433766293405084070e+03 7.173649998510337467e-01 4
544 -2.428706114350858115e+03 4.598391435091297996e-01 2
543 -2.429968811198139520e+03 2.306717402659650418e-01 1
526 -2.433598821676009720e+03 9.910973563673102227e-01 0
528 -2.433068805874199825e+03 3.120666904995347823e-01 4
528 -2.433245990023908234e+03 3.174854496566929529e-01 4
545 -2.429070701466167520e+03 7.543256265286055751e-01 2
522 -2.433845078399881459e+03 6.994147783300961319e-01 0
544 -2.429341168653188106e+03 1.280315892315880832e-01 2
528 -2.433282432105095268e+03 2.032367993762905778e-01 4
525 -2.433700590858043597e+03 8.931800107358656149e-01 0
528 -2.433238071338592363e+03 2.228790995244766537e-01 4
545 -2.428952112372521242e+03 5.726418433408504427e-01 2
532 -2.432347333199838431e+03 4.522884151156534305e-01 4
546 -2.428580550892648716e+03 9.208188570650143179e-01 2
543 -2.429037838531628950e+03 8.178843563906523784e-01 1
520 -2.434604821285218804e+03 5.428897170741342482e-02 0
533 -2.432080255618862793e+03 7.336602537842257243e-01 4
544 -2.429531485249099205e+03 5.303347413649780462e-01 1
546 -2.428652048295825807e+03 7.212433546344536595e-01 2
531 -2.432216662916810037e+03 5.629100614192913410e-01 4
521 -2.434858888828196996e+03 9.587135605032521823e-01 0
543 -2.429870604448883569e+03 2.004528131314603501e-01 1
530 -2.432805529332145852e+03 6.221482037465474457e-01 4
546 -2.428315091716385723e+03 7.093740376593449248e-01 2
546 -2.428523568416824219e+03 8.909574040613936763e-01 2
518 -2.435609717868693224e+03 6.364088918753763036e-01 0
517 -2.435318148244663462e+03 8.150730503844086927e-01 0
529 -2.432967714538609471e+03 7.639090118497465776e-01 4
548 -2.426594733330444797e+03 6.892364400190506002e-01 3
544 -2.429495395769145489e+03 4.093413135405244430e-01 2
529 -2.432951829947992337e+03 6.112115023857755958e-01 4
519 -2.435236224540817147e+03 6.464425170821501698e-01 0
518 -2.435296315352456986e+03 4.253110043610974222e-01 0
548 -2.427174015205278010e+03 5.585936209811581676e-01 3
517 -2.435994361961320465e+03 2.107923020535464043e-01 0
544 -2.428509277609990022e+03 8.558461047729055693e-01 2
543 -2.429416346885645453e+03 8.368679761096583514e-01 1
521 -2.434664085552014512e+03 4.585367296546039029e-01 0
527 -2.433423367280361163e+03 6.099513616637447511e-01 4
542 -2.429869101375576520e+03 9.750489558934584133e-01 1
520 -2.434707542600820943e+03 6.959187543573858159e-01 0
542 -2.429585105544896123e+03 8.923194611199405379e-01 1
525 -2.433858035628708421e+03 5.903773535397776051e-01 4
548 -2.427632563751896214e+03 8.738888932832075129e-01 3
523 -2.434224435501253993e+03 5.362317484888345920e-01 0
543 -2.429555424600118386e+03 3.255516475557605066e-02 2
523 -2.434183894594140838e+03 1.437684234302385733e-01 4
523 -2.434013513014535874e+03 8.127092086814147187e-01 0
521 -2.434305210409643223e+03 4.125375519620704257e-01 0
539 -2.430517487661717041e+03 5.730646984655287657e-01 1
547 -2.428058719069043491e+03 1.032806360601312701e-01 2
525 -2.433716490487684496e+03 6.814232076935258231e-01 4
524 -2.433995794465782183e+03 5.836041443314776700e-02 4
543 -2.429874287069796992e+03 3.633678609830672812e-01 1
522 -2.434538477063423670e+03 1.068775568058800834e-01 0
548 -2.427606339702690093e+03 7.395433044071798578e-01 3
521 -2.434509702326015031e+03 9.290542087309006103e-01 0
548 -2.427275332271113712e+03 3.560975063499273729e-01 3
519 -2.434769601648105890e+03 4.761431176463502002e-01 4
521 -2.434418182375762171e+03 5.485103232867480916e-01 0
544 -2.429372501650058894e+03 6.656039991530029454e-01 2
540 -2.430497412957707184e+03 7.199546212832845793e-01 1
545 -2.429131394563963113e+03 3.445973093343648319e-01 2
522 -2.433502013943163547e+03 1.931893635658296082e-01 0
549 -2.426652293039001961e+03 4.230692149615116193e-01 3
524 -2.433883087384046121e+03 3.449580063196047708e-01 0
524 -2.433823302806313222e+03 4.510556443757730571e-01 0
544 -2.429524399875504059e+03 4.804190341428521416e-01 2
543 -2.430025252563090362e+03 6.040747544662843360e-01 2
518 -2.435460500078577297e+03 5.002486786906504973e-02 4
548 -2.427219220922734166e+03 5.186238505920641728e-01 3
542 -2.429914975846465040e+03 8.274625135497370998e-01 1
549 -2.426738637399811523e+03 4.280889317335603295e-01 3
524 -2.434029301374539500e+03 2.802033945322281519e-02 4
546 -2.427944140634778705e+03 5.527096196158488572e-01 3
543 -2.428652802969932509e+03 1.172284686530689207e-01 1
546 -2.428693679553182847e+03 6.218238656032333278e-01 1
543 -2.428741871124569116e+03 6.944634156620006493e-01 1
544 -2.429330066717112913e+03 2.537464030803424642e-01 1
542 -2.429071997415941951e+03 2.646212768470643795e-01 1
541 -2.429918819764065120e+03 7.805070712874098149e-01 2
550 -2.426524184699210764e+03 4.139856299080617030e-01 3
549 -2.426866150130916594e+03 8.477133885945602465e-01 3
543 -2.429651342539302277e+03 2.702846307850185203e-01 2
528 -2.433240513515190287e+03 4.078585283693816343e-01 0
549 -2.427098243826956150e+03 2.730599995393080681e-02 3
542 -2.429911159905309432e+03 9.469778245575818376e-01 2
524 -2.434036772837629542e+03 4.352224070771590902e-01 4
545 -2.428299016057972949e+03 9.757103549714544188e-01 3
544 -2.429518528292727751e+03 2.986337302266146021e-01 1
529 -2.432990846021083598e+03 9.710521191939136543e-02 4
545 -2.429176191325390391e+03 6.809750128099356647e-01 1
528 -2.432493671159488258e+03 4.762525482463083049e-01 0
528 -2.433221640214407671e+03 9.587643743147121755e-01 0
547 -2.428055352114567540e+03 2.265723314355361229e-01 3
546 -2.428509464574846788e+03 6.648100756341145390e-01 3
544 -2.429472354783664287e+03 2.268773843958342695e-01 3
545 -2.428768202964373813e+03 5.839215154364865157e-01 3
545 -2.428753918638222785e+03 5.615214765332243729e-01 3
528 -2.432982585640989328e+03 2.610211879242385069e-01 0
543 -2.429628577647402835e+03 9.089615791285176050e-01 2
530 -2.432684029255457972e+03 3.302695444110966272e-01 0
530 -2.432678137001779760e+03 8.451917317453618850e-01 0
548 -2.427640962746888817e+03 2.649744650881901142e-01 3
531 -2.432531682032475146e+03 6.159561970642765116e-01 0
542 -2.429748894710447530e+03 7.686909043396248364e-01 2
528 -2.432691514742272830e+03 7.473140436152228561e-02 0
540 -2.430035635648969219e+03 7.748746115777664922e-01 1
541 -2.430126382692222251e+03 7.967179190181177262e-01 1
530 -2.432772618950903052e+03 1.044738777666902180e-01 4
530 -2.432449297883085819e+03 8.373593276502704352e-01 4
545 -2.428521263818062380e+03 2.797865087414019847e-02 3
546 -2.428643033076517895e+03 1.396028292993976017e-01 2
532 -2.432364394118783821e+03 8.943861951940208499e-01 4
530 -2.432522273078022408e+03 3.711705712873359375e-01 4
544 -2.428714675830974556e+03 8.115396135321346627e-01 2
544 -2.429272277117196609e+03 6.541659225249565335e-01 2
527 -2.433357881700369035e+03 6.041145703050253557e-01 4
545 -2.429201494253328747e+03 3.613231197153804475e-01 3
528 -2.433033922578656529e+03 4.003471935242219892e-01 0
546 -2.428605395186886199e+03 5.505201779905161130e-01 2
528 -2.432737183494843521e+03 6.669741585386526062e-01 4
542 -2.429760668572036138e+03 6.019011468384376506e-01 1
545 -2.429222503831203994e+03 8.554387946207575588e-01 2
527 -2.433273684310830959e+03 8.831346132893171941e-01 4
539 -2.430593694929310004e+03 8.419367126511576593e-01 1
540 -2.429348842900525142e+03 9.560711890933935031e-01 2
528 -2.433003667340222819e+03 3.427153238922076572e-01 4
548 -2.426648250288041709e+03 6.597469955915854500e-01 3
536 -2.431207094611012053e+03 5.060498890398763550e-01 1
530 -2.432488304250819056e+03 8.576511462145013365e-01 0
549 -2.427153080550093819e+03 9.416169746875587832e-01 3
543 -2.429936741857866764e+03 4.800497976431540303e-01 2
530 -2.432687429478478862e+03 1.786194542410051156e-01 0
550 -2.425971701206619855e+03 1.710413124489384984e-02 3
532 -2.432156863931975749e+03 6.960892771713207416e-01 4
549 -2.426777662192956996e+03 8.915440552196376434e-01 3
530 -2.432505381576830587e+03 9.769201917962723192e-01 4
544 -2.428900349365731927e+03 4.385052761600125026e-01 2
545 -2.427464847241895768e+03 3.673112655610174526e-01 3
543 -2.429810053057317418e+03 3.577748425622342410e-01 2
531 -2.432387013569067676e+03 5.170638274794474576e-01 4
528 -2.433124878021768382e+03 9.419982064979208758e-01 4
525 -2.433197472862860195e+03 8.174673344826750565e-01 0
530 -2.432655879750354870e+03 5.823553706773993976e-01 0
529 -2.432667285878969778e+03 9.342500746163848735e-01 0
540 -2.430132727520147000e+03 6.267644176280515733e-01 1
528 -2.433189255556337685e+03 4.696107396035369419e-01 4
548 -2.427393183639281233e+03 1.009336805797496767e-01 3
545 -2.429063553203804986e+03 5.389811579562872046e-01 2
529 -2.432774750574470090e+03 5.479134217110804839e-01 0
543 -2.429669442622274346e+03 5.991510988320903897e-01 1
549 -2.426872316833167133e+03 6.635709877817776992e-01 3
529 -2.432945275798569128e+03 2.966714509622453977e-01 0
530 -2.432651355843865076e+03 1.229928226394001456e-01 0
525 -2.433743272228876776e+03 9.043813581744759578e-01 4
527 -2.433170942398097850e+03 6.582668591188655105e-01 0
527 -2.433152567733784963e+03 5.171508719058005576e-01 4
527 -2.433134496226366991e+03 7.056528616529157416e-01 0
543 -2.429817036170439223e+03 6.184017354127657740e-03 2
542 -2.430034813358877727e+03 6.034685881447537925e-01 2
546 -2.428459469383899886e+03 2.211020721393596733e-01 1
529 -2.433016980386667456e+03 6.317794962421642291e-01 4
550 -2.426591186081131127e+03 5.054324341590756831e-01 3
545 -2.429162339700474604e+03 8.567144211666800624e-01 1
542 -2.430034755759753352e+03 2.123399839907627040e-01 2
529 -2.433029170148622143e+03 3.450106473502030369e-01 0
544 -2.428902469702193230e+03 4.130165984148748137e-01 2
528 -2.432894397684117394e+03 6.204878334016692421e-01 0
530 -2.432677772808423924e+03 1.601958613257021824e-01 4
530 -2.432651203624640402e+03 9.992475526915431394e-02 0
531 -2.432433854619502199e+03 6.269617317084716923e-01 0
528 -2.433187457958648338e+03 9.143509579596622583e-01 0
545 -2.427824576664315828e+03 4.981868177967319622e-01 3
542 -2.430029887013743064e+03 1.118488324694160985e-01 2
531 -2.432402262553145647e+03 8.303266765221266610e-01 4
543 -2.429541622609815022e+03 5.373216063779935325e-01 2
528 -2.432622167795193036e+03 8.725103466728860724e-01 0
529 -2.432966415873660935e+03 8.444699020630060948e-01 0
545 -2.429194448792087314e+03 9.961061404659061758e-01 1
547 -2.427787910717738669e+03 1.087310976785967886e-01 3
542 -2.428889325502650536e+03 2.288894498410592171e-01 1
539 -2.430772521760217387e+03 4.535978905801379413e-01 2
530 -2.432810250581271248e+03 4.384129528720848157e-01 0
549 -2.426173103163711858e+03 6.534339898732387519e-01 3
547 -2.428194318905265391e+03 8.681979417448413283e-01 3
547 -2.427929579331986588e+03 7.755236422127901319e-01 1
530 -2.432483185818214224e+03 1.012901024860584642e-01 4
529 -2.432236726304219246e+03 9.145594507691470199e-01 4
530 -2.432563077312110181e+03 1.682340173769336367e-01 4
533 -2.431933795105672743e+03 7.401379624587884898e-01 4
533 -2.432039023712467497e+03 8.605144647533835567e-01 4
548 -2.427624554091550635e+03 9.332515585139499192e-01 3
545 -2.429182575194507990e+03 1.565910623340536212e-01 3
546 -2.428568189406814327e+03 2.319642895415113537e-01 3
530 -2.432749209064271326e+03 5.956179372016923157e-03 0
528 -2.432488537270427514e+03 7.976776312286886217e-01 4
543 -2.429966956687433594e+03 2.267452084999530548e-01 1
542 -2.429841445613759788e+03 4.771212372639384025e-01 1
545 -2.428988466460306881e+03 3.327985234668784376e-01 1
543 -2.429953966611832584e+03 2.079036708388580235e-01 2
551 -2.426318682711167185e+03 1.053158496995720839e-02 3
529 -2.432832226098940282e+03 7.130433414417496341e-01 0
531 -2.432412389974876078e+03 4.391214053842773524e-01 0
542 -2.430129381816192108e+03 2.265928566293810148e-02 2
544 -2.429285621805693609e+03 5.323998321749430218e-01 2
544 -2.429446499169526760e+03 7.554510125189295433e-01 2
549 -2.426270331928970336e+03 6.742804973752090092e-01 3
533 -2.432000621568627139e+03 2.977229228220867885e-02 0
551 -2.425732858523670075e+03 8.937767973401988808e-01 3
542 -2.429966403195514431e+03 5.717303419879717907e-01 1
532 -2.432339998847121024e+03 1.626474435191394008e-01 0
543 -2.429756885804542890e+03 8.758948676718567583e-01 1
536 -2.431292950528325491e+03 8.232513433157160332e-01 4
542 -2.429853728918277739e+03 1.784666528999450941e-01 1
528 -2.433176534969679778e+03 3.688723444077610658e-01 0
539 -2.430620600195930820e+03 5.084796761475165461e-01 4
545 -2.429010988676679062e+03 5.160908029244802853e-01 1
535 -2.431069560851522965e+03 9.009883681941246447e-01 4
536 -2.430911904080443492e+03 7.114473615602738832e-01 4
527 -2.433079834923934868e+03 6.065857156881158119e-01 0
529 -2.433045918664025066e+03 1.256638321068531960e-01 0
550 -2.425604510984509943e+03 5.089127844391421185e-01 3
541 -2.429520935067813298e+03 2.412222079439494682e-01 2
551 -2.426317514196204229e+03 6.351101498660438605e-01 3
536 -2.431359660821013676e+03 9.889996706053527653e-01 4
526 -2.432893641454267254e+03 3.293541536370544476e-01 0
526 -2.433497783621797680e+03 3.518416716311052461e-01 0
539 -2.430766768296042301e+03 7.144967390582755984e-01 4
540 -2.430463967758129911e+03 3.020302910573632316e-01 1
542 -2.429621769332510667e+03 9.322934140039458306e-01 2
524 -2.433989578234068176e+03 2.208414658857469348e-01 0
544 -2.429397485256768050e+03 3.108518839324587724e-01 2
540 -2.430558830708768710e+03 5.792978462505089521e-01 4
526 -2.433732777182935934e+03 9.237821627742521802e-01 0
545 -2.429207857254281407e+03 6.405266806342889696e-01 1
525 -2.433388457144708809e+03 1.329329546405642049e-01 0
526 -2.433515129163781239e+03 1.907381494809627931e-01 0
541 -2.429755255015972125e+03 6.862061684471894019e-01 2
528 -2.433156590708551448e+03 4.155765148471329135e-02 0
547 -2.427497862726408130e+03 4.387013604817191492e-01 3
541 -2.429259843519037531e+03 2.884772054170268302e-02 1
547 -2.428129559051501474e+03 8.964989969896910438e-01 3
546 -2.428165702108405640e+03 3.344637646946748699e-01 3
547 -2.427409418221026954e+03 6.902395820845219632e-02 3
543 -2.429951259890136498e+03 7.225994822539733020e-01 4
548 -2.427483888384294460e+03 1.680171633617462135e-01 3
543 -2.429205851298613652e+03 1.076402345543665540e-01 2
549 -2.427156897952854706e+03 6.909840152155387605e-01 1
548 -2.427624212904762771e+03 5.544209608226564612e-01 1
548 -2.427632115289377907e+03 7.885827106114036145e-01 1
548 -2.427204649002275801e+03 3.812517521061286052e-01 3
546 -2.428597639475492997e+03 8.701862938855448038e-01 1
522 -2.434313175431401760e+03 1.967825901144858725e-01 0
550 -2.425954851075868646e+03 1.511809032100134009e-01 3
539 -2.430202316420089119e+03 7.614727337926723294e-01 4
545 -2.429157139948815711e+03 5.921397917615693895e-01 2
515 -2.435922367777660838e+03 3.598373893348222885e-01 0
549 -2.426520753895707003e+03 3.579784590638318553e-02 3
541 -2.429999351952750658e+03 6.149808858175027232e-02 4
551 -2.426096760176743373e+03 8.849255406553662162e-01 3
542 -2.430007359106923104e+03 4.112593182892532173e-01 4
520 -2.434996444663796410e+03 6.471962800509896141e-01 0
521 -2.434824797140363444e+03 5.297264544214990156e-01 0
540 -2.430264545792411354e+03 5.830638742297429289e-01 4
551 -2.426295035168749564e+03 2.177934199592474473e-01 3
520 -2.435134476240941694e+03 3.544150081963798882e-01 0
542 -2.430062335317932593e+03 2.880897849193025939e-01 2
544 -2.429455825616858419e+03 4.271378058178987303e-01 1
540 -2.430268832804613794e+03 9.663659543454803380e-01 2
551 -2.424894823737555271e+03 1.854444094221618933e-02 3
541 -2.430326715832635273e+03 6.513915697415899597e-01 2
542 -2.430063356692052366e+03 5.016920067164162139e-02 4
544 -2.428804170657339910e+03 6.128621265154196029e-01 2
